day,city,S,E,I,R
183,Grand Prairie,196679.36,660.38,542.75,681.51
183,Waco,192403.13,1798.77,1491.04,1901.05
183,Odessa,160603.67,714.96,588.51,740.86
183,Pasadena,126016.27,7404.46,6581.62,9342.65
183,Mesquite,147411.44,503.32,413.69,519.55
183,Beaumont,132523.98,4654.45,3998.97,5376.60
183,Midland,141760.75,682.51,562.11,708.63
183,Carrollton,131535.12,422.73,347.34,435.81
183,Tyler,127212.02,1322.71,1098.10,1404.18
183,Lewisville,127176.12,398.58,327.47,410.83
183,Abilene,124300.08,983.04,813.23,1033.64
183,Pearland,106312.88,6243.38,5549.36,7877.38
183,Round Rock,120952.45,1157.09,959.09,1219.38
183,Temple,120453.77,1204.39,999.16,1274.68
183,Richardson,117173.22,384.09,315.62,396.08
183,The Woodlands,99760.07,5484.96,4848.81,6822.16
183,Harlingen,114128.55,572.41,471.55,594.50
183,League City,97774.56,5462.62,4834.91,6812.92
183,Port Arthur,105214.88,3225.81,2753.99,3665.32
183,Longview,109226.05,1195.97,993.59,1271.39
183,Sugar Land,92713.75,5406.72,4802.92,6811.61
183,Allen,106732.18,333.70,274.16,343.96
183,Edinburg,101680.55,308.74,253.62,318.09
183,Wichita Falls,100992.96,546.00,450.11,568.93
183,San Angelo,96919.09,897.00,743.43,947.49
183,New Braunfels,96129.21,891.97,739.10,939.72
183,Conroe,83845.15,4234.26,3718.93,5177.66
183,Atascocita,79247.91,4658.24,4140.81,5879.05
183,Mission,85530.60,246.80,202.68,253.92
183,Bryan,80520.18,1911.91,1616.54,2120.37
183,Baytown,71647.36,4103.71,3639.72,5147.20
183,Pharr,79154.19,229.74,188.68,236.39
183,Georgetown,76732.60,718.25,595.22,756.93
183,Texarkana,76173.24,818.33,679.69,869.74
183,Flower Mound,77200.54,240.32,197.44,247.71
183,Cedar Park,75417.40,713.67,591.43,751.50
183,Mansfield,74655.52,260.06,213.78,268.64
183,Missouri City,63498.69,3725.16,3310.82,4699.33
183,San Marcos,72425.29,708.36,587.39,747.96
183,Sherman,73220.66,267.22,219.73,276.38
183,North Richland Hills,69710.20,220.09,180.83,226.87
183,Leander,66135.03,605.79,501.83,637.35
183,Spring,56696.29,3305.63,2936.44,4164.64
183,Victoria,62126.97,1486.03,1257.07,1652.93
183,Pflugerville,63367.34,622.28,515.98,656.40
183,Rowlett,63538.20,210.55,173.03,217.22
183,Euless,59822.95,192.81,158.43,198.81
183,Wylie,58446.27,190.90,156.88,196.95
183,DeSoto,55349.71,191.37,157.30,197.62
183,Texas City,46773.14,2380.93,2092.12,2912.80
183,Kyle,51010.86,495.16,410.54,522.44
183,Little Elm,50981.83,155.74,127.94,160.49
183,Burleson,50451.56,185.36,152.42,191.67
183,Grapevine,50418.21,160.13,131.57,165.08
183,Rockwall,49130.80,166.14,136.55,171.52
183,Bedford,48747.78,155.37,127.66,160.19
183,Cedar Hill,48070.92,166.76,137.08,172.24
183,Huntsville,42086.23,1593.88,1374.96,1861.94
183,Haltom City,45266.09,145.45,119.51,149.95
183,Keller,45193.16,141.93,116.61,146.30
183,The Colony,44522.47,137.98,113.36,142.20
183,Waxahachie,43100.49,171.59,141.17,177.75
183,Channelview,36725.61,2161.17,1921.27,2727.95
183,Schertz,42055.30,372.70,308.59,391.41
183,Coppell,41650.32,132.75,109.07,136.85
183,Weslaco,41032.51,141.72,116.49,146.28
183,Friendswood,34569.47,1990.87,1766.58,2500.09
183,Lancaster,40351.66,140.58,115.56,145.20
183,Hurst,39553.97,125.51,103.13,129.39
183,Duncanville,39494.47,134.72,110.73,139.07
183,Rosenberg,33747.57,1831.23,1617.12,2271.08
183,Mission Bend,31480.64,1841.45,1636.24,2321.67
183,Midlothian,36863.18,137.50,113.08,142.24
183,Copperas Cove,36290.62,298.29,246.82,313.27
183,Farmers Branch,35916.23,118.39,97.29,122.09
183,Socorro,36086.83,52.82,43.29,54.06
183,La Porte,30495.01,1773.90,1575.39,2232.71
183,San Juan,35381.56,102.60,84.26,105.57
183,Timberwood Park,34093.39,307.94,255.03,323.64
183,Del Rio,33576.31,367.02,304.88,389.80
183,Prosper,34270.47,103.97,85.41,107.14
183,Lufkin,31797.71,796.33,674.69,889.27
183,Weatherford,33550.82,130.59,107.42,135.18
183,Cibolo,32995.80,289.52,239.69,303.99
183,Deer Park,28533.72,1678.62,1492.22,2118.44
183,Harker Heights,32827.27,266.95,220.83,279.95
183,Cleburne,32559.65,142.05,116.93,147.38
183,Canyon Lake,32076.61,294.08,243.64,309.67
183,Hutto,31317.42,301.89,250.27,318.42
183,Nacogdoches,30259.05,627.06,528.09,689.80
183,West Odessa,31625.24,126.01,103.63,130.11
183,Seguin,30920.84,300.90,249.51,317.75
183,Southlake,30769.13,96.36,79.17,99.33
183,Greenville,29593.51,119.80,98.56,124.13
183,Sachse,28806.86,93.98,77.23,96.93
183,Converse,28023.43,257.16,213.02,270.39
183,Forney,27941.85,98.12,80.66,101.37
183,Eagle Pass,27299.87,306.20,254.45,325.48
183,Lake Jackson,24559.47,1090.56,949.39,1302.58
183,Alvin,23578.84,1315.79,1164.50,1640.87
183,Balch Springs,26918.18,92.08,75.69,95.06
183,Celina,26903.95,83.10,68.27,85.67
183,Fulshear,23076.03,1251.83,1105.47,1552.67
183,Colleyville,25674.90,81.02,66.57,83.52
183,Fort Hood,25213.21,199.26,164.78,208.74
183,Denison,25078.09,94.12,77.40,97.39
183,Corsicana,24862.50,167.54,138.38,175.58
183,University Park,24859.95,85.51,70.28,88.27
183,Kingsville,24119.97,324.04,270.10,346.89
183,Pecan Grove,21021.76,1202.20,1066.18,1507.86
183,Big Spring,24275.60,171.66,141.84,179.90
183,Paris,24265.58,143.73,118.58,150.11
183,San Benito,24332.21,120.55,99.28,124.96
183,Cloverleaf,20786.43,1220.03,1084.36,1539.18
183,Kerrville,23890.36,222.53,184.42,234.69
183,Saginaw,24246.69,77.24,63.46,79.62
183,Benbrook,24198.56,81.09,66.65,83.70
183,Fresno,20327.12,1193.43,1060.75,1505.71
183,Katy,20350.60,1133.20,1002.81,1413.39
183,Belton,23155.18,212.97,176.45,224.40
183,Marshall,22847.53,275.41,229.16,293.90
183,Watauga,23129.03,72.57,59.62,74.79
183,Horizon City,22974.62,33.20,27.21,33.97
183,Corinth,22670.55,69.24,56.88,71.34
183,Dickinson,18493.85,999.16,881.95,1237.04
183,Ennis,21267.27,97.38,80.19,101.16
183,Stephenville,20961.86,133.45,110.16,139.54
183,Murphy,20809.80,67.02,55.07,69.11
183,Anna,20782.56,67.43,55.42,69.59
183,Princeton,20774.42,67.14,55.17,69.27
183,Brushy Creek,20395.83,193.35,160.23,203.59
183,Fate,20557.53,69.88,57.44,72.15
183,Portland,19506.21,296.50,247.68,318.62
183,Alamo,19842.66,58.00,47.64,59.70
183,Plainview,19512.97,132.34,109.29,138.39
183,Universal City,19348.93,175.09,145.01,183.98
183,Angleton,17030.00,830.69,727.72,1008.59
183,Boerne,19037.37,163.89,135.66,172.07
183,Alton,19047.49,55.26,45.38,56.87
183,Orange,17576.53,535.74,457.28,608.45
183,Cinco Ranch,16216.71,929.98,824.97,1167.34
183,Lakeway,18614.39,178.88,148.27,188.46
183,Terrell,18811.89,72.47,59.61,75.02
183,Crowley,18818.30,66.09,54.33,68.27
183,Seagoville,18779.19,66.13,54.36,68.32
183,Palestine,18118.42,264.22,220.64,284.72
183,La Marque,16321.24,811.57,711.90,988.30
183,Brownwood,18350.89,157.58,130.48,166.05
183,Steiner Ranch,18159.49,181.51,150.53,191.48
183,Nederland,17020.17,488.45,415.81,550.57
183,White Settlement,17953.26,58.09,47.74,59.91
183,Brenham,16411.53,556.28,477.21,640.98
183,Bay City,15852.65,644.70,558.33,760.32
183,Alice,17120.16,232.97,194.24,249.63
183,Gainesville,17507.99,63.02,51.82,65.17
183,Melissa,17339.75,55.11,45.29,56.85
183,Royse City,17184.19,60.52,49.75,62.54
183,Stafford,14583.38,855.65,760.49,1079.48
183,Glenn Heights,17004.34,59.77,49.14,61.75
183,Addison,16969.50,55.56,45.65,57.29
183,Bellaire,14465.65,841.98,747.83,1060.53
183,Groves,15729.86,434.39,369.22,487.53
183,Manor,16439.15,165.59,137.35,174.91
183,Donna,16624.24,52.51,43.14,54.11
183,Taylor,16279.29,168.83,140.12,178.75
183,Pampa,16408.75,113.55,93.80,118.91
183,Humble,13912.07,817.81,726.97,1032.16
183,Mercedes,16274.99,60.94,50.11,62.96
183,Hewitt,15839.21,140.51,116.37,147.92
183,Sulphur Springs,15921.60,91.83,75.74,95.84
183,Mount Pleasant,15688.24,129.39,107.09,136.27
183,Gatesville,15658.20,138.70,114.89,146.21
183,South Houston,13518.70,793.07,704.84,1000.39
183,Highland Village,15865.32,48.63,39.95,50.11
183,Red Oak,15746.84,56.78,46.69,58.70
183,Rendon,15738.07,54.62,44.90,56.41
183,Live Oak,15466.16,141.98,117.60,149.26
183,Palmview,15523.61,44.34,36.41,45.63
183,Buda,15064.29,146.59,121.53,154.59
183,Aldine,13040.45,760.28,675.36,957.91
183,Canyon,15135.82,91.53,75.49,95.16
183,Uvalde,14901.53,153.17,127.11,162.19
183,Rio Grande City,15007.45,87.36,72.06,91.14
183,Mineral Wells,14936.22,67.72,55.76,70.31
183,West University Place,12602.15,732.33,650.35,922.17
183,Hereford,14602.69,94.53,78.03,98.75
183,Lockhart,14263.10,153.89,127.80,163.22
183,Dumas,14090.00,94.71,78.21,99.08
183,Hidalgo,14134.55,40.50,33.26,41.68
183,Jacksonville,13658.40,181.56,151.34,194.70
183,Wells Branch,13762.38,136.48,113.17,143.96
183,Forest Hill,13792.01,45.90,37.72,47.37
183,Lumberton,12519.65,426.62,365.98,490.75
183,Azle,13605.28,45.10,37.07,46.55
183,Port Neches,12604.85,344.08,292.32,385.75
183,Seabrook,11570.30,652.72,578.18,815.80
183,Beeville,12923.46,203.84,170.47,220.22
183,Trophy Club,13335.89,41.41,34.02,42.68
183,Kilgore,13057.84,133.70,110.94,141.52
183,Andrews,13205.17,73.56,60.65,76.63
183,Henderson,12866.83,165.73,138.06,177.39
183,Tomball,11086.97,620.63,549.45,774.94
183,Athens,12700.04,108.56,89.89,114.50
183,Manvel,10879.06,633.53,562.70,797.70
183,Santa Fe,11011.73,583.18,513.97,719.12
183,Robinson,12348.42,110.89,91.86,116.83
183,Lantana,12474.21,38.15,31.34,39.31
183,Levelland,12332.02,81.21,67.04,84.73
183,Borger,12173.92,78.08,64.45,81.55
183,Webster,10430.38,590.60,523.31,738.72
183,El Campo,10942.55,421.05,363.53,492.87
183,Richmond,10304.58,578.24,512.01,722.18
183,Hornsby Bend,11678.43,118.71,98.47,125.39
183,Fort Bliss,11952.58,19.83,16.25,20.34
183,Granbury,11513.25,53.02,43.66,55.06
183,Roma,11320.82,77.32,63.87,80.98
183,Four Corners,9701.44,567.89,504.63,716.04
183,Leon Valley,11169.34,107.41,89.02,113.22
183,Port Lavaca,10563.28,284.77,241.91,320.03
183,La Homa,11296.14,32.58,26.75,33.53
183,Snyder,11065.16,85.09,70.37,89.37
183,Selma,11016.36,99.22,82.17,104.25
183,Fredericksburg,10954.95,103.68,85.94,109.42
183,Iowa Colony,9340.18,537.05,476.49,674.27
183,Heartland,10906.80,39.29,32.30,40.61
183,Burkburnett,10860.43,52.96,43.62,54.99
183,Elgin,10662.34,115.41,95.85,122.41
183,Pleasanton,10562.78,100.97,83.71,106.54
183,Scenic Oaks,10463.26,91.65,75.88,96.22
183,Clute,9417.06,403.48,350.45,479.01
183,Freeport,9408.84,402.55,349.64,477.97
183,Fair Oaks Ranch,10371.01,90.01,74.51,94.48
183,Bonham,10468.81,43.78,36.02,45.39
183,Fairview,10477.32,32.49,26.70,33.49
184,Houston,5022432.32,329144.69,294704.01,400110.98
184,Dallas,5778946.58,23064.25,18968.91,22652.26
184,San Antonio,2006090.10,22472.60,18663.86,22616.44
184,Austin,1851473.36,22368.15,18600.20,22589.29
184,Fort Worth,931310.40,3567.40,2933.19,3500.02
184,El Paso,857867.05,1655.10,1357.43,1614.42
184,McAllen,802263.37,2774.23,2279.77,2716.63
184,Denton,450535.30,1647.42,1354.20,1615.09
184,Arlington,390554.53,1503.44,1236.17,1474.86
184,Corpus Christi,322011.36,6063.01,5088.58,6269.05
184,Plano,284410.34,1045.24,859.18,1024.24
184,Lubbock,276128.87,2438.00,2018.63,2438.50
184,Killeen,254095.75,2474.65,2051.10,2477.51
184,Laredo,246128.66,3444.14,2871.71,3504.49
184,Irving,252340.64,961.76,790.70,942.90
184,Garland,242679.41,934.28,768.15,916.15
184,Brownsville,218766.77,1647.14,1361.44,1640.64
184,College Station,198617.91,5867.34,4996.57,6286.17
184,Frisco,208158.79,742.18,609.98,727.04
184,Amarillo,200688.98,1562.63,1291.93,1556.47
184,Galveston,173907.85,9483.82,8358.80,11059.52
184,McKinney,200293.85,721.00,592.61,706.54
184,Grand Prairie,196434.02,759.84,624.77,745.38
184,Waco,191761.23,2056.12,1706.84,2069.82
184,Odessa,160339.17,821.94,676.99,809.90
184,Pasadena,123731.38,8222.43,7370.78,10020.40
184,Mesquite,147224.73,579.01,476.12,568.14
184,Beaumont,130961.72,5244.82,4530.73,5816.74
184,Midland,141509.74,783.98,646.14,774.14
184,Carrollton,131377.57,486.61,399.99,476.83
184,Tyler,126744.27,1509.90,1255.53,1527.30
184,Lewisville,127027.41,458.88,377.16,449.55
184,Abilene,123947.50,1124.83,931.66,1126.02
184,Pearland,104387.58,6932.76,6214.40,8448.26
184,Round Rock,120532.31,1325.27,1100.13,1330.30
184,Temple,120022.52,1376.97,1144.12,1388.39
184,Richardson,117030.26,442.05,363.40,433.29
184,The Woodlands,98036.70,6106.68,5442.09,7330.54
184,Harlingen,113917.88,657.53,542.07,649.51
184,League City,96057.13,6080.62,5426.15,7321.10
184,Port Arthur,104113.13,3646.27,3127.93,3972.68
184,Longview,108802.54,1365.22,1136.14,1383.10
184,Sugar Land,91040.92,6005.98,5380.37,7307.72
184,Allen,106607.70,384.17,315.75,376.37
184,Edinburg,101564.66,355.71,292.32,348.32
184,Wichita Falls,100794.86,626.06,516.53,620.55
184,San Angelo,96598.56,1025.52,851.16,1031.75
184,New Braunfels,95805.31,1021.69,847.81,1025.19
184,Conroe,82490.81,4727.79,4183.73,5573.67
184,Atascocita,77811.49,5172.47,4636.97,6305.08
184,Mission,85437.58,284.50,233.73,278.19
184,Bryan,79858.65,2168.63,1840.46,2301.26
184,Baytown,70366.56,4563.24,4081.19,5527.01
184,Pharr,79067.61,264.84,217.58,258.98
184,Georgetown,76471.94,822.62,682.71,825.73
184,Texarkana,75884.11,933.95,777.02,945.91
184,Flower Mound,77110.87,276.68,227.40,271.06
184,Cedar Park,75157.88,817.58,678.54,820.00
184,Mansfield,74559.17,299.11,246.00,293.72
184,Missouri City,62348.99,4136.81,3707.88,5040.32
184,San Marcos,72169.24,810.81,673.38,815.57
184,Sherman,73122.14,307.16,252.70,302.01
184,North Richland Hills,69628.09,253.39,208.27,248.26
184,Leander,65914.22,694.23,575.92,695.63
184,Spring,55674.60,3671.73,3289.19,4467.49
184,Victoria,61619.34,1683.14,1429.12,1791.39
184,Pflugerville,63141.93,712.48,591.67,715.92
184,Rowlett,63459.91,242.29,199.20,237.60
184,Euless,59751.11,221.94,182.44,217.52
184,Wylie,58375.28,219.68,180.61,215.43
184,DeSoto,55278.78,220.12,181.02,216.08
184,Texas City,46007.81,2659.35,2354.62,3137.22
184,Kyle,50831.52,566.93,470.76,569.79
184,Little Elm,50923.67,179.32,147.37,175.63
184,Burleson,50383.10,213.10,175.32,209.49
184,Grapevine,50358.50,184.34,151.53,180.63
184,Rockwall,49069.15,191.13,157.16,187.56
184,Bedford,48689.84,178.86,147.02,175.27
184,Cedar Hill,48009.12,191.81,157.75,188.32
184,Huntsville,41559.13,1791.89,1554.76,2011.22
184,Haltom City,45211.87,167.43,137.63,164.07
184,Keller,45140.22,163.39,134.30,160.09
184,The Colony,44470.95,158.87,130.57,155.61
184,Waxahachie,43037.48,197.12,162.26,194.14
184,Channelview,36059.33,2399.67,2151.42,2925.57
184,Schertz,41919.04,427.31,354.30,427.35
184,Coppell,41600.82,152.82,125.62,149.74
184,Weslaco,40979.58,163.16,134.18,160.08
184,Friendswood,33949.66,2213.16,1980.31,2683.87
184,Lancaster,40299.60,161.68,132.97,158.75
184,Hurst,39507.15,144.49,118.77,141.58
184,Duncanville,39444.48,154.99,127.45,152.08
184,Rosenberg,33169.19,2040.13,1816.05,2441.62
184,Mission Bend,30912.03,2045.12,1832.59,2490.26
184,Midlothian,36812.47,158.05,130.04,155.43
184,Copperas Cove,36182.13,341.84,283.21,341.81
184,Farmers Branch,35872.17,136.25,112.02,133.56
184,Socorro,36066.87,60.94,49.95,59.24
184,La Porte,29944.16,1971.20,1765.43,2396.21
184,San Juan,35342.87,118.28,97.18,115.67
184,Timberwood Park,33981.08,352.94,292.71,353.26
184,Del Rio,33445.55,419.25,348.86,424.34
184,Prosper,34231.65,119.72,98.38,117.25
184,Lufkin,31526.40,901.40,766.70,963.51
184,Weatherford,33502.74,150.06,123.50,147.69
184,Cibolo,32889.86,331.98,275.22,331.94
184,Deer Park,28015.42,1864.10,1671.21,2272.26
184,Harker Heights,32729.79,306.08,253.52,305.61
184,Cleburne,32507.65,163.10,134.34,160.91
184,Canyon Lake,31969.72,336.90,279.51,337.87
184,Hutto,31207.99,345.69,287.01,347.31
184,Nacogdoches,30043.09,711.52,601.17,748.22
184,West Odessa,31578.12,145.07,119.38,142.42
184,Seguin,30812.13,344.41,286.02,346.45
184,Southlake,30733.18,110.94,91.19,108.69
184,Greenville,29549.56,137.60,113.28,135.56
184,Sachse,28771.88,108.17,88.92,106.04
184,Converse,27929.79,294.68,244.44,295.08
184,Forney,27905.54,112.84,92.80,110.82
184,Eagle Pass,27190.77,349.75,291.15,354.32
184,Lake Jackson,24201.94,1222.66,1071.60,1405.80
184,Alvin,23165.23,1464.65,1306.89,1763.23
184,Balch Springs,26884.02,105.93,87.11,103.94
184,Celina,26872.98,95.66,78.62,93.74
184,Fulshear,22681.10,1394.50,1241.32,1669.07
184,Colleyville,25644.67,93.27,76.67,91.39
184,Fort Hood,25140.27,228.56,189.24,227.93
184,Denison,25043.44,108.16,89.00,106.40
184,Corsicana,24802.44,191.76,158.55,191.25
184,University Park,24828.26,98.35,80.88,96.51
184,Kingsville,24004.83,369.77,308.86,377.53
184,Pecan Grove,20647.17,1336.66,1195.32,1618.84
184,Big Spring,24213.66,196.61,162.63,196.10
184,Paris,24213.73,164.67,135.97,163.63
184,San Benito,24287.59,138.58,114.21,136.61
184,Cloverleaf,20410.58,1354.66,1214.21,1650.55
184,Kerrville,23809.93,254.75,211.42,255.90
184,Saginaw,24217.88,88.92,73.09,87.12
184,Benbrook,24168.44,93.30,76.72,91.54
184,Fresno,19958.75,1325.30,1187.97,1614.99
184,Katy,19995.53,1261.09,1125.10,1518.29
184,Belton,23078.15,243.83,202.32,244.70
184,Marshall,22750.36,314.15,261.89,319.60
184,Watauga,23101.94,83.55,68.67,81.84
184,Horizon City,22962.06,38.31,31.40,37.23
184,Corinth,22644.69,79.72,65.52,78.07
184,Dickinson,18176.52,1113.77,991.01,1330.70
184,Ennis,21231.78,111.75,92.08,110.40
184,Stephenville,20913.67,152.89,126.33,152.12
184,Murphy,20784.83,77.14,63.42,75.61
184,Anna,20757.51,77.59,63.79,76.11
184,Princeton,20749.46,77.26,63.51,75.77
184,Brushy Creek,20325.52,221.50,183.83,222.15
184,Fate,20531.62,80.39,66.10,78.90
184,Portland,19400.86,338.18,283.18,346.78
184,Alamo,19820.80,66.86,54.93,65.40
184,Plainview,19464.91,151.70,125.41,150.97
184,Universal City,19285.05,200.69,166.44,200.82
184,Angleton,16761.85,928.76,819.62,1086.77
184,Boerne,18977.40,187.94,155.77,187.89
184,Alton,19026.68,63.70,52.33,62.30
184,Orange,17393.69,605.56,519.34,659.42
184,Cinco Ranch,15927.57,1033.76,924.69,1252.98
184,Lakeway,18549.42,204.89,170.08,205.61
184,Terrell,18785.24,83.27,68.53,81.96
184,Crowley,18793.82,76.01,62.52,74.65
184,Seagoville,18754.72,76.04,62.54,74.69
184,Palestine,18026.36,300.73,251.71,309.20
184,La Marque,16058.89,907.25,801.80,1065.07
184,Brownwood,18294.41,180.26,149.45,180.87
184,Steiner Ranch,18093.85,207.78,172.57,208.80
184,Nederland,16851.21,553.17,473.05,597.57
184,White Settlement,17931.62,66.87,54.97,65.55
184,Brenham,16226.44,626.51,540.26,692.79
184,Bay City,15640.29,723.92,630.83,820.95
184,Alice,17037.59,265.75,222.05,271.61
184,Gainesville,17484.73,72.45,59.60,71.22
184,Melissa,17319.24,63.43,52.14,62.19
184,Royse City,17161.81,69.59,57.24,68.36
184,Stafford,14319.62,950.11,851.60,1157.67
184,Glenn Heights,16982.22,68.74,56.54,67.51
184,Addison,16948.82,63.94,52.57,62.67
184,Bellaire,14206.05,935.08,837.50,1137.37
184,Groves,15578.73,492.42,420.37,529.48
184,Manor,16379.34,189.51,157.44,190.71
184,Donna,16604.53,60.49,49.72,59.25
184,Taylor,16218.60,193.09,160.52,194.79
184,Pampa,16367.74,130.07,107.56,129.64
184,Humble,13660.05,908.04,814.03,1106.88
184,Mercedes,16252.29,70.13,57.70,68.88
184,Hewitt,15788.53,160.84,133.39,161.25
184,Sulphur Springs,15888.42,105.23,86.87,104.48
184,Mount Pleasant,15642.04,147.96,122.62,148.38
184,Gatesville,15608.36,158.70,131.63,159.32
184,South Houston,13274.32,880.60,789.27,1072.81
184,Highland Village,15847.15,55.99,46.02,54.84
184,Red Oak,15725.86,65.28,53.70,64.16
184,Rendon,15717.83,62.82,51.67,61.68
184,Live Oak,15414.46,162.69,134.95,162.90
184,Palmview,15506.90,51.12,41.99,49.99
184,Buda,15011.15,167.85,139.38,168.62
184,Aldine,12806.09,844.31,756.31,1027.29
184,Canyon,15102.17,105.11,86.76,103.97
184,Uvalde,14846.59,175.14,145.58,176.70
184,Rio Grande City,14975.71,100.17,82.69,99.43
184,Mineral Wells,14911.46,77.74,64.05,76.75
184,West University Place,12376.32,813.33,728.35,989.00
184,Hereford,14568.32,108.38,89.56,107.74
184,Lockhart,14207.96,175.91,146.34,177.79
184,Dumas,14055.69,108.53,89.72,108.05
184,Hidalgo,14119.29,46.69,38.36,45.66
184,Jacksonville,13594.77,206.87,172.79,211.57
184,Wells Branch,13712.99,156.24,129.76,157.00
184,Forest Hill,13774.94,52.82,43.43,51.81
184,Lumberton,12375.62,481.17,414.96,531.25
184,Azle,13588.52,51.90,42.67,50.91
184,Port Neches,12484.95,390.14,332.90,419.01
184,Seabrook,11365.56,726.30,648.69,876.45
184,Beeville,12852.00,232.09,194.58,239.33
184,Trophy Club,13320.43,47.68,39.18,46.71
184,Kilgore,13009.99,152.84,127.03,154.14
184,Andrews,13178.35,84.39,69.64,83.63
184,Henderson,12808.53,188.93,157.70,192.84
184,Tomball,10892.83,690.52,616.34,832.31
184,Athens,12661.41,124.08,102.88,124.63
184,Manvel,10682.63,703.90,630.48,855.99
184,Santa Fe,10825.83,650.49,577.82,773.86
184,Robinson,12308.49,126.91,105.27,127.34
184,Lantana,12459.96,43.92,36.10,43.02
184,Levelland,12302.33,93.18,76.99,92.50
184,Borger,12145.53,89.52,73.97,88.98
184,Webster,10245.35,657.07,587.04,793.53
184,El Campo,10803.44,473.24,410.99,532.33
184,Richmond,10123.31,643.44,574.43,775.81
184,Hornsby Bend,11635.59,135.84,112.87,136.70
184,Fort Bliss,11945.17,22.84,18.73,22.26
184,Granbury,11493.88,60.86,50.15,60.11
184,Roma,11292.90,88.58,73.24,88.28
184,Four Corners,9526.01,630.71,565.20,768.08
184,Leon Valley,11130.49,122.97,102.07,123.47
184,Port Lavaca,10466.53,322.07,274.75,346.65
184,La Homa,11283.86,37.55,30.85,36.73
184,Snyder,11034.56,97.40,80.65,97.39
184,Selma,10980.15,113.74,94.32,113.80
184,Fredericksburg,10917.53,118.67,98.51,119.29
184,Iowa Colony,9172.90,597.05,534.17,723.88
184,Heartland,10892.28,45.17,37.16,44.39
184,Burkburnett,10841.01,60.82,50.13,60.05
184,Elgin,10620.98,131.92,109.75,133.34
184,Pleasanton,10526.24,115.60,95.97,116.19
184,Scenic Oaks,10429.73,105.09,87.12,105.06
184,Clute,9283.80,452.88,395.95,517.37
184,Freeport,9276.17,451.76,394.94,516.13
184,Fair Oaks Ranch,10338.05,103.22,85.56,103.17
184,Bonham,10452.78,50.27,41.39,49.56
184,Fairview,10465.20,37.41,30.75,36.65
185,Houston,4922074.64,364468.85,329435.54,430412.96
185,Dallas,5770436.73,26512.99,21819.26,24863.02
185,San Antonio,1998019.41,25694.81,21379.30,24749.48
185,Austin,1843488.25,25550.83,21288.90,24703.03
185,Fort Worth,929989.50,4102.81,3375.48,3843.21
185,El Paso,857251.08,1905.76,1563.46,1773.70
185,McAllen,801225.39,3194.95,2626.95,2986.71
185,Denton,449924.15,1895.21,1558.79,1773.85
185,Arlington,389997.72,1729.14,1422.61,1619.53
185,Corpus Christi,319902.36,6891.62,5801.66,6836.37
185,Plano,284022.00,1202.69,989.18,1125.13
185,Lubbock,275256.96,2788.13,2311.88,2667.03
185,Killeen,253201.36,2832.82,2351.74,2713.09
185,Laredo,244915.49,3925.92,3280.89,3826.70
185,Irving,251984.04,1106.33,910.10,1035.53
185,Garland,242333.30,1074.59,884.05,1006.06
185,Brownsville,218174.72,1885.50,1560.39,1795.39
185,College Station,196628.92,6629.93,5672.51,6836.64
185,Frisco,207882.72,854.13,702.38,798.77
185,Amarillo,200125.67,1789.27,1481.20,1703.87
185,Galveston,170863.89,10581.76,9403.85,11960.50
185,McKinney,200025.99,829.61,682.27,776.13
185,Grand Prairie,196152.66,873.88,718.98,818.47
185,Waco,191030.65,2348.31,1952.82,2262.21
185,Odessa,160036.17,944.42,778.53,888.88
185,Pasadena,121223.56,9102.98,8238.79,10779.66
185,Mesquite,147010.64,665.79,547.82,623.75
185,Beaumont,129217.38,5896.87,5125.95,6313.80
185,Midland,141222.43,900.05,742.47,849.04
185,Carrollton,131196.81,559.89,460.51,523.79
185,Tyler,126212.72,1722.02,1434.71,1667.54
185,Lewisville,126856.75,528.08,434.28,493.89
185,Abilene,123545.68,1286.11,1066.82,1231.39
185,Pearland,102274.43,7674.89,6945.88,9087.80
185,Round Rock,120053.28,1516.61,1261.23,1456.88
185,Temple,119531.69,1572.90,1309.38,1518.03
185,Richardson,116866.26,508.54,418.31,475.89
185,The Woodlands,96140.32,6778.63,6096.46,7900.58
185,Harlingen,113676.77,754.89,622.92,712.42
185,League City,94167.99,6748.11,6078.08,7890.82
185,Port Arthur,102878.34,4113.14,3548.07,4320.45
185,Longview,108321.33,1556.96,1298.36,1510.34
185,Sugar Land,89204.43,6651.36,6015.71,7863.50
185,Allen,106464.86,442.09,363.57,413.49
185,Edinburg,101431.58,409.64,336.83,382.94
185,Wichita Falls,100568.52,717.44,592.52,679.52
185,San Angelo,96233.69,1171.48,974.00,1127.83
185,New Braunfels,95435.95,1169.30,972.00,1122.75
185,Conroe,80995.73,5263.78,4698.12,6018.37
185,Atascocita,76235.02,5725.99,5182.66,6782.33
185,Mission,85330.70,327.83,269.47,306.00
185,Bryan,79113.71,2455.70,2093.18,2506.40
185,Baytown,68959.24,5058.76,4567.40,5952.60
185,Pharr,78968.13,305.17,250.84,284.86
185,Georgetown,76174.74,941.38,782.65,904.24
185,Texarkana,75555.65,1064.93,887.77,1032.66
185,Flower Mound,77007.96,318.40,261.84,297.79
185,Cedar Park,74861.92,935.82,778.07,898.19
185,Mansfield,74448.73,343.87,282.99,322.41
185,Missouri City,61087.10,4579.97,4144.62,5422.31
185,San Marcos,71877.48,927.29,771.53,892.70
