day,city,S,E,I,R
201,Palestine,8413.76,1503.30,2627.76,6343.18
201,La Marque,4648.62,885.71,2261.29,11037.38
201,Brownwood,10311.60,1510.81,2337.28,4645.31
201,Steiner Ranch,9394.84,1537.67,2496.72,5253.77
201,Nederland,5725.73,1191.40,2600.44,8957.43
201,White Settlement,13437.50,1070.78,1401.25,2209.48
201,Brenham,5428.14,1089.41,2437.97,9130.48
201,Bay City,4868.10,962.27,2292.16,9693.47
201,Alice,7979.45,1436.03,2495.99,5885.53
201,Gainesville,12827.75,1092.11,1446.57,2321.57
201,Melissa,13048.77,1021.34,1332.53,2094.35
201,Royse City,12644.75,1062.63,1404.11,2245.51
201,Stafford,4068.41,730.28,1932.85,10547.45
201,Glenn Heights,12510.70,1051.85,1389.95,2222.50
201,Addison,12654.53,1020.78,1338.47,2114.21
201,Bellaire,4057.97,729.36,1921.48,10407.19
201,Groves,5348.76,1115.65,2412.60,8144.00
201,Manor,8513.32,1390.21,2256.56,4756.90
201,Donna,12511.61,978.27,1276.52,2007.60
201,Taylor,8396.92,1374.81,2238.37,4756.91
201,Pampa,9933.30,1299.73,1922.35,3579.62
201,Humble,3878.16,695.72,1842.84,10072.29
201,Mercedes,11766.61,1041.27,1389.81,2251.31
201,Hewitt,8681.30,1319.77,2070.64,4172.29
201,Sulphur Springs,10287.86,1191.49,1696.79,3008.86
201,Mount Pleasant,8999.09,1278.19,1953.94,3829.78
201,Gatesville,8660.88,1297.91,2026.50,4072.71
201,South Houston,3768.25,676.90,1792.35,9779.50
201,Highland Village,12014.42,921.01,1197.34,1871.23
201,Red Oak,11524.86,984.28,1304.57,2095.29
201,Rendon,11611.67,967.89,1276.98,2037.46
201,Live Oak,8244.13,1303.46,2077.53,4249.89
201,Palmview,11941.53,865.56,1115.71,1727.19
201,Buda,7886.24,1272.52,2051.45,4276.79
201,Aldine,3652.84,656.56,1731.63,9392.97
201,Canyon,9398.11,1181.11,1718.95,3099.84
201,Uvalde,7745.14,1255.59,2035.53,4307.75
201,Rio Grande City,9652.67,1127.92,1610.72,2866.68
201,Mineral Wells,10323.18,1029.62,1410.00,2367.20
201,West University Place,3541.27,636.26,1674.17,9055.30
201,Hereford,8996.83,1143.05,1672.62,3061.50
201,Lockhart,7252.99,1206.07,1981.18,4267.76
201,Dumas,8593.73,1110.80,1635.36,3022.10
201,Hidalgo,10862.58,790.19,1019.08,1578.15
201,Jacksonville,6549.98,1142.04,1953.32,4540.66
201,Wells Branch,7144.13,1164.57,1887.03,3960.27
201,Forest Hill,10266.17,832.54,1092.91,1731.37
201,Lumberton,4011.15,819.64,1869.51,7102.70
201,Azle,10141.11,818.76,1074.01,1700.12
201,Port Neches,4305.19,897.94,1935.01,6488.86
201,Seabrook,3227.83,588.93,1549.84,8250.40
201,Beeville,5694.81,1068.00,1926.62,4828.57
201,Trophy Club,10073.55,778.76,1013.86,1587.83
201,Kilgore,6808.95,1098.24,1777.62,3759.19
201,Andrews,8568.12,985.55,1399.46,2462.88
201,Henderson,6220.81,1078.82,1834.42,4213.96
201,Tomball,3127.12,569.59,1487.39,7847.89
201,Athens,7216.60,1037.85,1596.17,3162.38
201,Manvel,3029.29,545.75,1444.58,7853.39
201,Santa Fe,3102.32,578.86,1500.59,7646.23
201,Robinson,6752.94,1029.00,1616.93,3269.13
201,Lantana,9451.86,723.14,939.80,1468.21
201,Levelland,7490.20,977.05,1441.15,2656.60
201,Borger,7524.25,950.61,1388.42,2534.72
201,Webster,2905.37,529.70,1395.95,7451.98
201,El Campo,3439.45,683.89,1597.06,6499.59
201,Richmond,2893.66,527.64,1381.91,7313.79
201,Hornsby Bend,6021.09,988.57,1608.89,3402.44
201,Fort Bliss,10171.78,461.68,562.70,812.84
201,Granbury,7925.30,798.20,1095.67,1845.83
201,Roma,6913.29,889.50,1309.56,2430.65
201,Four Corners,2706.35,486.19,1286.43,7011.03
201,Leon Valley,5900.72,941.60,1509.78,3126.90
201,Port Lavaca,3772.71,765.33,1606.13,5265.84
201,La Homa,8672.68,633.02,816.86,1266.45
201,Snyder,6465.51,895.16,1352.41,2596.92
201,Selma,5907.42,927.20,1472.36,2995.02
201,Fredericksburg,5856.70,919.23,1464.10,3013.97
201,Iowa Colony,2606.62,471.64,1244.39,6705.35
201,Heartland,7985.67,681.21,902.68,1449.44
201,Burkburnett,7306.29,777.96,1081.58,1846.17
201,Elgin,5413.49,901.70,1482.63,3198.18
201,Pleasanton,5604.11,888.72,1421.65,2939.53
201,Scenic Oaks,5670.65,878.00,1385.33,2793.01
201,Clute,2796.14,552.56,1350.58,5950.71
201,Freeport,2808.44,553.63,1348.89,5928.04
201,Fair Oaks Ranch,5643.31,869.10,1368.01,2749.58
201,Bonham,7398.67,697.11,942.53,1555.69
201,Fairview,7917.56,611.23,795.57,1245.64
202,Houston,1404837.02,247817.63,662904.57,3730832.78
202,Dallas,4186538.87,369342.37,492448.80,795301.97
202,San Antonio,1028336.58,170094.43,278175.18,593236.81
202,Austin,923979.78,157132.68,261393.30,572525.24
202,Fort Worth,680537.35,58547.88,77678.01,124547.76
202,El Paso,721299.78,35166.11,43158.87,62869.24
202,McAllen,600765.75,47846.50,62625.13,98796.62
202,Denton,332804.47,27709.64,36538.22,58099.67
202,Arlington,284858.38,24646.11,32732.40,52532.11
202,Corpus Christi,135800.63,26227.31,48821.26,128582.80
202,Plano,209458.18,17607.53,23255.04,37018.25
202,Lubbock,157328.30,22674.72,34801.43,68219.55
202,Killeen,137449.32,21326.30,33740.73,68582.65
202,Laredo,117291.10,20736.11,35587.21,82334.58
202,Irving,184218.20,15901.27,21105.52,33811.01
202,Garland,176780.06,15357.48,20408.93,32751.53
202,Brownsville,132208.61,17369.79,25739.17,48098.43
202,College Station,69893.99,14302.63,30394.61,101176.77
202,Frisco,154458.81,12683.33,16680.98,26414.88
202,Amarillo,119051.93,16156.51,24193.53,45698.03
202,Galveston,49551.38,9383.67,24138.08,119736.87
202,McKinney,148398.63,12242.26,16115.05,25558.07
202,Grand Prairie,143061.69,12432.73,16525.32,26544.26
202,Waco,101721.63,16089.72,25806.27,53976.38
202,Odessa,108052.34,11489.54,15961.52,27144.60
202,Pasadena,34148.95,6026.45,16285.34,92884.27
202,Mesquite,106808.91,9388.17,12505.79,20145.13
202,Beaumont,40850.88,8272.40,19406.22,78024.49
202,Midland,93459.02,10389.08,14603.64,25262.26
202,Carrollton,96540.61,8171.13,10805.28,17223.99
202,Tyler,65096.98,10650.22,17447.40,37842.40
202,Lewisville,93932.70,7797.43,10274.89,16307.98
202,Abilene,69970.55,10213.31,15765.88,31180.26
202,Pearland,28848.21,5089.88,13741.78,78303.14
202,Round Rock,61569.58,10246.69,16781.23,35690.50
202,Temple,61466.82,10152.20,16626.65,35686.33
202,Richardson,85602.46,7346.80,9740.46,15579.28
202,The Woodlands,27482.31,4955.62,13130.13,71347.94
202,Harlingen,74257.74,8482.17,12015.66,21011.42
202,League City,26584.75,4786.71,12813.48,70700.06
202,Port Arthur,33711.42,6961.03,15757.52,58430.02
202,Longview,54462.45,9170.89,15261.35,33792.31
202,Sugar Land,25221.48,4457.51,12003.77,68052.25
202,Allen,78900.61,6531.87,8603.15,13648.38
202,Edinburg,75803.81,6102.44,8002.21,12652.54
202,Wichita Falls,64726.18,7616.61,10887.05,19328.15
202,San Angelo,51318.75,8110.38,12992.42,27085.45
202,New Braunfels,49723.04,8123.19,13176.09,27677.67
202,Conroe,23540.68,4363.29,11294.47,57777.57
202,Atascocita,21520.35,3793.30,10238.60,58373.75
202,Mission,64347.78,5031.85,6563.79,10290.58
202,Bryan,28641.42,5894.95,12310.89,39321.74
202,Baytown,19457.06,3466.58,9321.21,52293.15
202,Pharr,59467.38,4671.71,6098.80,9571.10
202,Georgetown,39573.01,6484.42,10538.05,22207.51
202,Texarkana,38441.06,6385.49,10550.80,23163.65
202,Flower Mound,57132.91,4713.35,6204.19,9835.55
202,Cedar Park,38473.20,6390.76,10451.03,22159.01
202,Mansfield,53901.98,4784.20,6386.23,10325.59
202,Missouri City,17248.18,3042.78,8208.66,46734.39
202,San Marcos,36801.03,6128.26,10051.71,21488.01
202,Sherman,52343.36,4777.07,6412.65,10450.92
202,North Richland Hills,51398.64,4289.41,5657.86,8992.10
202,Leander,34196.48,5593.65,9072.57,19017.30
202,Spring,15438.29,2727.68,7341.19,41595.84
202,Victoria,22557.29,4572.38,9439.66,29953.67
202,Pflugerville,31945.74,5372.17,8851.05,18993.04
202,Rowlett,46337.38,3996.79,5304.45,8500.37
202,Euless,43897.95,3717.35,4916.46,7841.24
202,Wylie,42805.59,3645.14,4826.36,7713.91
202,DeSoto,40011.93,3539.56,4721.36,7623.15
202,Texas City,12901.38,2402.88,6292.85,32561.89
202,Kyle,25914.38,4319.19,7083.92,15121.51
202,Little Elm,37896.08,3083.44,4048.71,6397.77
202,Burleson,35975.12,3305.57,4443.89,7256.42
202,Grapevine,37123.47,3111.21,4106.89,6533.43
202,Rockwall,35706.95,3110.35,4136.29,6651.41
202,Bedford,35865.97,3012.77,3978.70,6333.56
202,Cedar Hill,34730.42,3077.11,4105.89,6633.58
202,Huntsville,12957.15,2556.06,6050.77,25353.02
202,Haltom City,33226.73,2811.24,3717.33,5925.70
202,Keller,33376.56,2771.15,3651.91,5798.38
202,The Colony,32967.67,2715.30,3572.94,5660.09
202,Waxahachie,30159.69,2912.07,3957.31,6561.93
202,Channelview,9956.62,1755.66,4744.15,27079.56
202,Schertz,21942.91,3555.94,5734.06,11895.09
202,Coppell,30631.98,2576.51,3403.23,5417.29
202,Weslaco,29647.78,2624.17,3502.05,5663.00
202,Friendswood,9373.05,1667.61,4491.63,25294.71
202,Lancaster,29127.53,2587.25,3453.98,5584.25
202,Hurst,29131.15,2439.46,3219.76,5121.63
202,Duncanville,28624.99,2513.64,3347.85,5392.52
202,Rosenberg,9302.34,1686.60,4458.38,24019.68
202,Mission Bend,8565.15,1511.92,4072.86,23130.06
202,Midlothian,26200.72,2428.54,3270.91,5355.83
202,Copperas Cove,19773.78,3028.56,4761.32,9585.34
202,Farmers Branch,26198.43,2258.98,2997.55,4799.03
202,Socorro,30767.29,1379.55,1679.26,2410.89
202,La Porte,8256.65,1463.26,3950.64,22406.46
202,San Juan,26587.77,2086.93,2724.15,4275.15
202,Timberwood Park,17683.75,2884.76,4669.02,9742.46
202,Del Rio,16579.22,2830.19,4732.99,10495.60
202,Prosper,25518.85,2064.76,2708.48,4274.91
202,Lufkin,11414.71,2300.30,4800.91,15642.08
202,Weatherford,23583.58,2251.32,3051.34,5037.76
202,Cibolo,17287.85,2787.53,4483.68,9269.93
202,Deer Park,7722.16,1362.63,3685.92,21052.29
202,Harker Heights,17842.10,2745.59,4321.03,8686.28
202,Cleburne,22223.68,2281.56,3144.95,5315.81
202,Canyon Lake,16661.40,2709.07,4382.86,9170.67
202,Hutto,15946.30,2651.13,4341.96,9248.60
202,Nacogdoches,11710.64,2321.56,4582.96,13488.83
202,West Odessa,21800.04,2191.25,3001.37,4992.34
202,Seguin,15766.57,2614.89,4280.11,9127.43
202,Southlake,22734.84,1884.88,2483.27,3941.02
202,Greenville,20614.78,2013.86,2743.64,4563.72
202,Sachse,21080.40,1799.96,2384.24,3810.40
202,Converse,14449.77,2373.43,3855.28,8085.52
202,Forney,20139.43,1796.38,2400.23,3885.95
202,Eagle Pass,13320.14,2301.51,3877.27,8687.07
202,Lake Jackson,7033.03,1360.85,3423.11,16085.01
202,Alvin,6427.42,1156.52,3090.61,17025.45
202,Balch Springs,19495.82,1715.66,2285.94,3683.58
202,Celina,19969.00,1632.11,2144.88,3395.01
202,Fulshear,6375.03,1154.94,3048.71,16407.32
202,Colleyville,18933.92,1579.25,2082.87,3309.96
202,Fort Hood,13828.77,2103.52,3292.19,6561.52
202,Denison,17802.00,1656.14,2232.03,3656.83
202,Corsicana,14918.52,1973.22,2933.32,5518.94
202,University Park,17992.98,1586.61,2114.76,3409.66
202,Kingsville,10895.12,2009.81,3557.43,8598.64
202,Pecan Grove,5734.43,1020.84,2736.50,15306.23
202,Big Spring,14184.93,1962.20,2961.04,5660.84
202,Paris,15144.95,1873.08,2719.63,4940.34
202,San Benito,15761.54,1820.02,2583.63,4511.82
202,Cloverleaf,5645.97,996.35,2687.98,15299.70
202,Kerrville,12424.19,2013.86,3257.53,6836.42
202,Saginaw,17833.87,1499.62,1980.72,3152.78
202,Benbrook,17623.92,1525.61,2026.48,3253.99
202,Fresno,5516.75,973.21,2627.16,14969.88
202,Katy,5597.57,1004.60,2668.94,14628.89
202,Belton,12074.97,1951.87,3151.52,6590.64
202,Marshall,10958.13,1914.81,3265.81,7507.25
202,Watauga,17074.32,1419.62,1871.22,2970.83
202,Horizon City,19618.51,871.29,1059.67,1519.54
202,Corinth,16845.71,1372.29,1802.20,2847.80
202,Dickinson,5043.23,920.21,2446.96,13201.61
202,Ennis,14348.86,1512.94,2099.55,3584.65
202,Stephenville,12742.98,1651.39,2435.03,4515.60
202,Murphy,15275.19,1292.26,1708.78,2724.77
202,Anna,15264.60,1288.50,1703.37,2718.53
202,Princeton,15264.91,1286.98,1700.94,2713.17
202,Brushy Creek,10391.64,1728.78,2829.19,6003.39
202,Fate,14925.51,1303.92,1735.02,2792.55
202,Portland,8220.24,1599.94,2958.23,7590.59
202,Alamo,14889.97,1174.01,1533.74,2410.27
202,Plainview,11487.64,1573.15,2362.32,4469.90
202,Universal City,10015.22,1638.31,2654.72,5544.75
202,Angleton,4773.66,898.61,2317.22,11607.52
202,Boerne,10077.74,1603.96,2564.35,5262.95
202,Alton,14321.46,1121.90,1464.03,2297.61
202,Orange,5668.24,1166.83,2630.63,9712.30
202,Cinco Ranch,4431.12,787.38,2109.36,11811.14
202,Lakeway,9437.81,1578.31,2590.83,5523.05
202,Terrell,13271.78,1254.67,1697.03,2795.52
202,Crowley,13555.68,1211.12,1618.77,2621.43
202,Seagoville,13527.81,1208.50,1615.26,2616.42
202,Palestine,8140.11,1490.89,2657.56,6599.44
202,La Marque,4515.92,848.19,2210.03,11258.86
202,Brownwood,9996.90,1525.26,2401.36,4881.49
202,Steiner Ranch,9080.24,1541.03,2551.59,5510.14
202,Nederland,5528.04,1152.74,2573.98,9220.24
202,White Settlement,13167.21,1116.63,1477.30,2357.86
202,Brenham,5259.83,1053.66,2407.25,9365.26
202,Bay City,4722.06,926.00,2251.78,9916.16
202,Alice,7707.34,1425.19,2528.29,6136.18
202,Gainesville,12558.28,1135.45,1521.30,2472.98
202,Melissa,12790.62,1065.70,1405.42,2235.26
202,Royse City,12381.26,1105.47,1477.38,2392.89
202,Stafford,3963.88,699.23,1885.53,10730.36
202,Glenn Heights,12249.66,1094.27,1462.54,2368.52
202,Addison,12397.46,1064.03,1410.67,2255.83
202,Bellaire,3954.01,698.60,1874.96,10588.43
202,Groves,5161.83,1080.17,2390.09,8388.91
202,Manor,8228.73,1393.34,2306.22,4988.70
202,Donna,12262.88,1020.93,1346.64,2143.56
202,Taylor,8117.85,1377.25,2286.31,4985.59
202,Pampa,9649.31,1322.31,1987.61,3775.77
202,Humble,3778.57,666.10,1797.63,10246.70
202,Mercedes,11509.45,1081.13,1460.36,2398.06
202,Hewitt,8406.10,1329.61,2124.59,4383.69
202,Sulphur Springs,10020.01,1220.25,1763.17,3181.58
202,Mount Pleasant,8732.60,1292.73,2009.92,4025.75
202,Gatesville,8390.98,1308.50,2080.03,4278.49
202,South Houston,3671.44,648.10,1748.44,9949.02
202,Highland Village,11779.66,961.96,1263.90,1998.48
202,Red Oak,11281.91,1023.22,1371.87,2231.99
202,Rendon,11370.77,1007.31,1344.10,2171.82
202,Live Oak,7971.47,1310.11,2128.58,4464.84
202,Palmview,11717.85,905.91,1179.61,1846.62
202,Buda,7623.25,1276.74,2098.62,4488.39
202,Aldine,3559.21,628.81,1689.61,9556.36
202,Canyon,9130.13,1205.67,1783.07,3279.13
202,Uvalde,7490.79,1258.56,2079.83,4514.82
202,Rio Grande City,9398.55,1154.63,1673.31,3031.51
202,Mineral Wells,10079.70,1062.81,1474.49,2513.00
202,West University Place,3450.61,609.48,1633.73,9213.18
202,Hereford,8742.35,1165.31,1732.59,3233.74
202,Lockhart,7010.53,1206.62,2021.29,4469.55
202,Dumas,8348.94,1131.11,1692.26,3189.69
202,Hidalgo,10658.43,826.95,1077.38,1687.25
202,Jacksonville,6336.67,1135.85,1980.83,4732.65
202,Wells Branch,6905.10,1167.49,1929.07,4154.34
202,Forest Hill,10057.23,867.51,1151.48,1846.78
202,Lumberton,3881.24,790.65,1843.20,7287.91
202,Azle,9935.56,853.27,1131.68,1813.49
202,Port Neches,4154.21,869.63,1917.57,6685.59
202,Seabrook,3142.08,563.60,1511.99,8399.33
202,Beeville,5499.54,1055.01,1943.25,5020.20
202,Trophy Club,9875.53,813.10,1069.91,1695.46
202,Kilgore,6588.02,1100.98,1816.14,3938.87
202,Andrews,8342.67,1010.27,1455.77,2607.28
202,Henderson,6016.95,1073.84,1861.89,4395.33
202,Tomball,3044.85,545.54,1451.89,7989.72
202,Athens,7002.70,1048.52,1640.22,3321.56
202,Manvel,2950.66,522.37,1409.02,7990.95
202,Santa Fe,3016.81,554.11,1465.17,7791.91
202,Robinson,6539.07,1036.41,1658.61,3433.91
202,Lantana,9267.48,755.34,992.09,1568.08
202,Levelland,7272.51,994.82,1491.66,2806.02
202,Borger,7312.25,969.46,1438.59,2677.70
202,Webster,2828.28,506.88,1361.78,7586.06
202,El Campo,3335.25,659.17,1571.41,6654.17
202,Richmond,2817.12,505.18,1348.62,7446.08
202,Hornsby Bend,5819.51,990.39,1643.70,3567.40
202,Fort Bliss,10047.13,489.20,600.13,872.54
202,Granbury,7737.16,823.52,1145.31,1959.01
202,Roma,6719.30,905.50,1354.42,2563.77
202,Four Corners,2636.59,465.48,1254.90,7133.03
202,Leon Valley,5706.48,945.45,1545.25,3281.82
202,Port Lavaca,3648.45,744.02,1595.08,5422.44
202,La Homa,8509.39,662.34,863.45,1353.82
202,Snyder,6274.51,907.31,1394.03,2734.16
202,Selma,5712.24,932.50,1509.40,3147.86
202,Fredericksburg,5666.39,923.95,1499.62,3164.04
202,Iowa Colony,2538.46,451.44,1213.92,6824.18
202,Heartland,7817.53,708.19,949.27,1544.01
202,Burkburnett,7123.57,800.87,1128.95,1958.61
202,Elgin,5232.38,901.98,1512.47,3349.17
202,Pleasanton,5419.87,892.72,1455.58,3085.83
202,Scenic Oaks,5484.33,883.94,1421.45,2937.28
202,Clute,2711.50,530.43,1324.14,6083.93
202,Freeport,2724.01,531.68,1322.79,6060.52
202,Fair Oaks Ranch,5458.36,875.33,1404.14,2892.17
202,Bonham,7231.55,721.47,987.63,1653.35
202,Fairview,7762.17,638.21,839.57,1330.06
203,Houston,1369797.51,237189.88,646135.18,3793269.43
203,Dallas,4095747.89,383504.21,517425.66,846954.24
203,San Antonio,993856.41,170279.32,283996.25,621711.02
203,Austin,892741.68,156908.94,266269.14,599111.25
203,Fort Worth,666015.82,60865.42,81698.50,132731.26
203,El Paso,711882.37,37198.89,45972.09,67440.64
203,McAllen,588655.13,49896.09,66027.01,105455.77
203,Denton,325874.29,28846.91,38471.68,61959.12
203,Arlington,278748.98,25616.65,34422.00,55981.37
203,Corpus Christi,131137.20,25809.98,49070.74,133414.08
203,Plano,205052.32,18325.45,24482.28,39478.95
203,Lubbock,152573.12,22921.30,35794.02,71735.56
203,Killeen,132993.88,21458.59,34592.72,72053.81
203,Laredo,113358.92,20614.71,36093.41,85881.96
203,Irving,180268.14,16530.67,22199.22,36037.98
203,Garland,172973.90,15960.52,21461.15,34902.43
203,Brownsville,128446.78,17662.69,26597.80,50708.73
203,College Station,67576.32,13885.69,30152.76,104153.24
203,Frisco,151268.11,13213.02,17574.11,28182.76
203,Amarillo,115553.16,16402.58,24975.21,48169.05
203,Galveston,48159.25,8982.40,23575.38,122092.96
203,McKinney,145326.31,12750.31,16974.05,27263.33
203,Grand Prairie,139982.71,12920.05,17376.04,28285.20
203,Waco,98490.47,16151.13,26387.83,56564.58
203,Odessa,105327.38,11832.52,16669.21,28818.88
203,Pasadena,33291.93,5762.98,15863.33,94426.77
203,Mesquite,104493.18,9751.01,13143.90,21459.91
203,Beaumont,39567.81,7964.19,19088.30,79933.70
203,Midland,91038.92,10672.64,15219.74,26782.71
203,Carrollton,94498.65,8502.03,11373.26,18367.06
203,Tyler,63028.51,10656.10,17785.38,39567.02
203,Lewisville,91975.06,8119.67,10821.66,17396.61
203,Abilene,67843.98,10314.29,16201.85,32769.88
203,Pearland,28125.25,4867.91,13386.70,79603.14
203,Round Rock,59477.65,10255.70,17133.59,37421.06
203,Temple,59438.08,10160.41,16964.88,37368.62
203,Richardson,83774.06,7639.63,10247.44,16607.87
203,The Woodlands,26771.08,4741.89,12802.42,72600.61
203,Harlingen,72299.08,8700.14,12506.98,22260.80
203,League City,25892.82,4576.04,12484.95,71931.19
203,Port Arthur,32596.03,6716.98,15546.36,60000.62
203,Longview,52692.63,9155.79,15531.04,35307.54
203,Sugar Land,24587.02,4263.35,11694.62,69190.01
203,Allen,77260.44,6802.41,9061.48,14559.66
203,Edinburg,74262.65,6361.15,8434.18,13503.01
203,Wichita Falls,63010.05,7796.34,11310.27,20441.34
203,San Angelo,49683.02,8143.16,13288.90,28391.92
203,New Braunfels,48052.16,8142.31,13468.67,29036.86
203,Conroe,22906.76,4178.64,11027.69,58862.91
203,Atascocita,20981.78,3628.00,9974.08,59342.15
203,Mission,63063.79,5252.38,6926.10,10991.72
203,Bryan,27662.64,5730.01,12233.66,40542.69
203,Baytown,18959.59,3314.32,9080.41,53183.68
203,Pharr,58276.37,4875.59,6434.58,10222.47
203,Georgetown,38242.80,6497.68,10768.97,23293.54
203,Texarkana,37208.67,6381.29,10744.58,24206.46
203,Flower Mound,55948.41,4909.25,6535.41,10492.93
203,Cedar Park,37165.19,6397.76,10672.84,23238.21
203,Mansfield,52726.24,4966.59,6709.22,10995.96
203,Missouri City,16815.76,2910.18,7996.76,47511.30
203,San Marcos,35557.50,6132.29,10259.43,22519.78
203,Sherman,51181.53,4952.57,6729.53,11120.37
203,North Richland Hills,50322.96,4465.68,5957.92,9591.44
203,Leander,33041.02,5606.84,9275.12,19957.02
203,Spring,15050.67,2609.11,7152.54,42290.68
203,Victoria,21810.16,4452.18,9389.18,30871.48
203,Pflugerville,30857.12,5372.05,9029.68,19903.14
203,Rowlett,45344.87,4154.99,5579.25,9059.89
203,Euless,42969.49,3867.69,5174.63,8361.19
203,Wylie,41898.28,3791.31,5078.26,8223.15
203,DeSoto,39140.86,3675.17,4960.92,8119.05
203,Texas City,12547.16,2298.08,6139.01,33174.76
203,Kyle,25035.82,4322.07,7230.87,15850.25
203,Little Elm,37118.68,3213.41,4266.73,6827.18
203,Burleson,35171.21,3426.09,4662.64,7721.06
203,Grapevine,36344.24,3238.48,4324.07,6968.21
203,Rockwall,34938.12,3231.76,4348.56,7086.56
203,Bedford,35111.85,3135.69,4188.76,6754.70
203,Cedar Hill,33973.58,3194.74,4313.93,7064.75
203,Huntsville,12574.20,2461.40,5946.13,25935.27
203,Haltom City,32524.20,2925.10,3912.74,6318.97
203,Keller,32681.15,2885.57,3846.10,6185.19
203,The Colony,32284.55,2828.45,3764.06,6038.93
203,Waxahachie,29463.61,3010.90,4143.85,6972.63
203,Channelview,9707.23,1679.00,4621.31,27528.46
203,Schertz,21202.91,3567.58,5866.97,12490.54
203,Coppell,29987.03,2681.56,3582.86,5777.55
203,Weslaco,28999.04,2724.78,3680.08,6033.10
203,Friendswood,9133.99,1594.34,4375.40,25723.26
203,Lancaster,28491.96,2685.80,3628.57,5946.67
203,Hurst,28520.00,2539.33,3390.11,5462.56
203,Duncanville,28004.64,2610.91,3518.81,5744.65
203,Rosenberg,9058.97,1613.70,4347.45,24446.88
203,Mission Bend,8350.33,1446.17,3968.07,23515.43
203,Midlothian,25612.26,2515.96,3430.62,5697.16
203,Copperas Cove,19136.54,3050.46,4885.80,10076.21
203,Farmers Branch,25636.92,2348.56,3153.09,5115.43
203,Socorro,30388.59,1463.58,1793.24,2591.59
203,La Porte,8047.28,1398.92,3847.94,22782.86
203,San Juan,26055.43,2178.09,2874.23,4566.25
203,Timberwood Park,17087.03,2892.50,4774.63,10225.84
203,Del Rio,16026.60,2823.79,4816.16,10971.44
203,Prosper,24997.75,2152.25,2854.79,4562.21
203,Lufkin,11046.01,2237.57,4768.69,16105.73
203,Weatherford,23042.11,2329.27,3197.04,5355.59
203,Cibolo,16705.83,2797.77,4589.21,9736.19
203,Deer Park,7528.15,1302.91,3590.12,21401.82
203,Harker Heights,17261.66,2765.11,4434.30,9133.93
203,Cleburne,21687.54,2352.06,3285.60,5640.81
203,Canyon Lake,16102.58,2716.51,4481.71,9623.20
203,Hutto,15405.98,2653.46,4432.87,9695.69
203,Nacogdoches,11323.87,2270.36,4576.42,13933.35
203,West Odessa,21266.68,2263.96,3143.10,5311.26
203,Seguin,15235.48,2617.43,4369.59,9566.50
203,Southlake,22261.57,1962.84,2615.47,4204.12
203,Greenville,20134.90,2081.12,2871.81,4848.16
203,Sachse,20631.98,1872.07,2508.70,4062.25
203,Converse,13961.37,2378.46,3940.49,8483.68
203,Forney,19698.88,1864.42,2521.12,4137.59
203,Eagle Pass,12872.67,2293.95,3942.16,9077.22
203,Lake Jackson,6828.96,1304.25,3348.76,16420.03
203,Alvin,6260.53,1105.81,3011.69,17321.96
203,Balch Springs,19072.82,1781.87,2402.46,3923.86
203,Celina,19558.78,1700.43,2259.79,3621.99
203,Fulshear,6208.73,1105.23,2973.19,16698.84
203,Colleyville,18537.87,1644.18,2193.36,3530.59
203,Fort Hood,13380.89,2120.42,3381.19,6903.50
203,Denison,17401.32,1715.50,2340.74,3889.43
203,Corsicana,14496.71,2005.00,3028.67,5813.61
203,University Park,17602.66,1647.58,2222.21,3631.55
203,Kingsville,10519.24,1989.76,3596.04,8955.96
203,Pecan Grove,5588.41,976.37,2666.47,15566.75
203,Big Spring,13764.95,1989.29,3052.93,5961.83
203,Paris,14732.11,1911.49,2818.21,5216.18
203,San Benito,15338.73,1866.46,2689.52,4782.29
203,Cloverleaf,5504.78,953.01,2618.72,15553.49
203,Kerrville,12012.23,2019.36,3330.19,7170.22
203,Saginaw,17458.40,1560.78,2085.30,3362.51
203,Benbrook,17246.00,1585.60,2130.96,3467.45
203,Fresno,5378.38,930.74,2559.23,15218.65
203,Katy,5453.65,961.24,2601.97,14883.14
203,Belton,11675.09,1957.73,3222.58,6913.60
203,Marshall,10596.46,1905.18,3313.84,7830.53
203,Watauga,16717.83,1478.23,1970.75,3169.19
203,Horizon City,19378.80,924.62,1131.86,1633.72
203,Corinth,16499.65,1430.10,1899.24,3039.01
203,Dickinson,4908.95,879.65,2384.93,13438.47
203,Ennis,13997.54,1557.39,2190.71,3800.37
203,Stephenville,12383.21,1680.72,2518.11,4762.96
203,Murphy,14952.46,1344.56,1798.54,2905.43
203,Anna,14943.93,1340.53,1792.56,2897.98
203,Princeton,14944.19,1339.07,1790.17,2892.57
203,Brushy Creek,10037.92,1730.49,2889.01,6295.59
203,Fate,14603.57,1354.62,1823.84,2974.97
203,Portland,7927.89,1575.27,2976.90,7888.94
203,Alamo,14590.84,1225.06,1617.98,2574.12
203,Plainview,11146.12,1596.46,2438.17,4712.25
203,Universal City,9676.66,1642.41,2714.39,5819.54
203,Angleton,4641.17,860.30,2263.00,11832.53
203,Boerne,9741.39,1611.37,2626.63,5529.61
203,Alton,14035.51,1170.92,1544.66,2453.90
203,Orange,5482.01,1126.43,2596.07,9973.49
203,Cinco Ranch,4318.80,753.21,2055.55,12011.44
203,Lakeway,9116.17,1579.14,2644.50,5790.19
203,Terrell,12969.92,1298.58,1778.48,2972.02
